SiteID,Site,Location,Date,Matrix,CHEM_CODE,Parameter,Value,Units,DetectionFlag,ReportingLimit,MDL,REPORTABLE
47,Site 1,WL-8,28-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,28-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-4,21-Dec-17,WG,CU,Copper,0.03,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,CU,Copper,0.048,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,FE,Iron,2.548,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,FE,Iron,3.164,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,K,Potassium,59.38,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,K,Potassium,11.34,mg/L,=,,,Y
48,Site 3,WL-3,26-Dec-17,WG,MG,Magnesium,0.637,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,FE,Iron,629.4,mg/L,=,,,Y
47,Site 1,WL-1,12-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,12-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,12-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,12-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-1,12-Jan-18,WG,K,Potassium,5.71,mg/L,=,,,Y
48,Site 3,A-4,4-Jan-18,WG,FE,Iron,0.338,mg/L,=,,,Y
48,Site 3,A-4,4-Jan-18,WG,MG,Magnesium,105.1,mg/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,FE,Iron,0,MG/L,ND,,,Y
47,Site 1,WL-1,15-Nov-17,WG,K,Potassium,6.02,MG/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,CU,Copper,0.01,MG/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
47,Site 1,WL-1,15-Nov-17,WG,FE,Iron,0.091,MG/L,=,,,Y
47,Site 1,WL-1,15-Nov-17,WG,MG,Magnesium,5.869,MG/L,=,,,Y
47,Site 1,ML-2,18-Dec-17,WG,MG,Magnesium,69.06,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
49,Site 2,P-2,21-Dec-17,WG,FE,Iron,1.916,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,MG,Magnesium,20.52,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,MG,Magnesium,20.72,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,K,Potassium,70.23,mg/L,=,,,Y
48,Site 3,A-4,21-Dec-17,WG,K,Potassium,70.32,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,K,Potassium,4.95,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,MG,Magnesium,62.85,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,CU,Copper,0.04,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,CU,Copper,0.075,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,FE,Iron,0.671,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,WL-6,17-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,WL-6,17-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,17-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,17-Jan-18,WG,FE,Iron,0.163,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,K,Potassium,5.08,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,MG,Magnesium,64.16,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,K,Potassium,65.56,mg/L,=,,,Y
48,Site 3,A-4,11-Jan-18,WG,AS,Arsenic,2.232,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-4,26-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-4,26-Dec-17,WG,CU,Copper,0.038,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-4,26-Dec-17,WG,FE,Iron,35.32,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,MG,Magnesium,43.74,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,MG,Magnesium,43.85,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,K,Potassium,30.35,mg/L,=,,,Y
48,Site 3,WL-4,26-Dec-17,WG,K,Potassium,30.36,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,CU,Copper,0.059,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,21-Dec-17,WG,MG,Magnesium,24.78,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,CU,Copper,0.066,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,CU,Copper,0.101,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-2,21-Dec-17,WG,FE,Iron,0.287,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,MG,Magnesium,15.32,mg/L,=,,,Y
49,Site 2,WL-6,17-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,ML-2,2-Jan-18,WG,K,Potassium,23.96,mg/L,=,,,Y
48,Site 3,A-1,18-Jan-18,WS,CU,Copper,0.037,mg/L,=,,,Y
47,Site 1,WL-1,29-Dec-17,WG,K,Potassium,5.05,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,CU,Copper,225.5,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,CU,Copper,229,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,FE,Iron,1.184,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,MG,Magnesium,3399,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,K,Potassium,83.41,mg/L,=,,,Y
49,Site 2,P-2,21-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-1,13-Dec-17,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-1,13-Dec-17,WS,K,Potassium,66.87,mg/L,=,,,Y
47,Site 1,WL-1,12-Jan-18,WG,MG,Magnesium,6.154,mg/L,=,,,Y
48,Site 3,A-4,18-Jan-18,WG,CU,Copper,0.057,mg/L,=,,,Y
48,Site 3,A-4,18-Jan-18,WG,K,Potassium,73.94,mg/L,=,,,Y
48,Site 3,A-4,25-Jan-18,WG,CU,Copper,0.045,mg/L,=,,,Y
48,Site 3,A-4,25-Jan-18,WG,MG,Magnesium,17.98,mg/L,=,,,Y
48,Site 3,A-4,4-Jan-18,WG,AS,Arsenic,2.006,mg/L,=,,,Y
48,Site 3,A-1,18-Jan-18,WS,MG,Magnesium,106.8,mg/L,=,,,Y
48,Site 3,A-1,18-Jan-18,WS,K,Potassium,72.14,mg/L,=,,,Y
48,Site 3,A-1,18-Jan-18,WS,K,Potassium,72.28,mg/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,AS,Arsenic,0,MG/L,ND,,,Y
47,Site 1,WL-1,29-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,29-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,29-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,29-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,29-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-5,28-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-5,28-Dec-17,WG,CU,Copper,0.006,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,CU,Copper,0.017,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-5,28-Dec-17,WG,FE,Iron,2.486,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,MG,Magnesium,15.81,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,MG,Magnesium,16.14,mg/L,=,,,Y
48,Site 3,WL-5,28-Dec-17,WG,K,Potassium,10.74,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,K,Potassium,59.81,mg/L,=,,,Y
48,Site 3,A-2,21-Dec-17,WG,K,Potassium,60.74,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,AS,Arsenic,2.659,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,AS,Arsenic,2.72,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,AS,Arsenic,7.044,mg/L,=,,,Y
47,Site 1,WL-1,29-Dec-17,WG,MG,Magnesium,5.156,mg/L,=,,,Y
47,Site 1,WL-1,29-Dec-17,WG,MG,Magnesium,5.246,mg/L,=,,,Y
47,Site 1,WL-1,29-Dec-17,WG,K,Potassium,5.44,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,CU,Copper,0.025,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,CU,Copper,0.025,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,28-Dec-17,WG,FE,Iron,0.054,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,MG,Magnesium,23.3,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,MG,Magnesium,24.4,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,CU,Copper,0.086,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,CU,Copper,0.074,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,21-Dec-17,WG,FE,Iron,3.407,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,FE,Iron,3.381,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,MG,Magnesium,24.49,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,MG,Magnesium,25.45,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,K,Potassium,58.12,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,K,Potassium,60.96,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-2,8-Jan-18,WG,CU,Copper,224.7,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,CU,Copper,225,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,FE,Iron,0.681,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,MG,Magnesium,4472,mg/L,=,,,Y
49,Site 2,P-2,8-Jan-18,WG,MG,Magnesium,4599,mg/L,=,,,Y
48,Site 3,A-1,18-Jan-18,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-1,18-Jan-18,WS,CU,Copper,0.036,mg/L,=,,,Y
48,Site 3,WL-5,26-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-5,26-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-5,26-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-5,26-Jan-18,WG,FE,Iron,1.078,mg/L,=,,,Y
48,Site 3,WL-5,26-Jan-18,WG,MG,Magnesium,21.12,mg/L,=,,,Y
48,Site 3,WL-5,26-Jan-18,WG,K,Potassium,15.2,mg/L,=,,,Y
48,Site 3,WL-5,26-Jan-18,WG,K,Potassium,15.24,mg/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,FE,Iron,0,MG/L,ND,,,Y
47,Site 1,ML-2,6-Nov-17,WG,MG,Magnesium,66.12,MG/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,K,Potassium,22.85,MG/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,K,Potassium,72.54,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,K,Potassium,72.87,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,AS,Arsenic,1.743,mg/L,=,,,Y
47,Site 1,ML-1,18-Dec-17,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,18-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,P-2,8-Jan-18,WG,K,Potassium,72.78,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,P-3,8-Jan-18,WG,CU,Copper,478.8,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,FE,Iron,640,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,MG,Magnesium,5217,mg/L,=,,,Y
48,Site 3,WL-5,26-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,WL-5,26-Jan-18,WG,MG,Magnesium,20.63,mg/L,=,,,Y
48,Site 3,WL-3,24-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-3,24-Jan-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,WL-3,24-Jan-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,WL-3,24-Jan-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-3,24-Jan-18,WG,FE,Iron,0.668,mg/L,=,,,Y
48,Site 3,WL-3,24-Jan-18,WG,MG,Magnesium,1.211,mg/L,=,,,Y
48,Site 3,WL-3,24-Jan-18,WG,K,Potassium,37.22,mg/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,CU,Copper,0,MG/L,ND,,,Y
47,Site 1,ML-2,6-Nov-17,WG,FE,Iron,0,MG/L,ND,,,Y
47,Site 1,ML-2,6-Nov-17,WG,K,Potassium,22.55,MG/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,MG,Magnesium,64.29,MG/L,=,,,Y
47,Site 1,ML-2,6-Nov-17,WG,CU,Copper,0,MG/L,ND,,,Y
47,Site 1,WL-8,28-Dec-17,WG,MG,Magnesium,41.04,mg/L,=,,,Y
47,Site 1,WL-8,28-Dec-17,WG,K,Potassium,24.8,mg/L,=,,,Y
48,Site 3,A-3,28-Dec-17,WG,AS,Arsenic,2.8,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-2,21-Dec-17,WG,AS,Arsenic,3.774,mg/L,=,,,Y
48,Site 3,A-3,21-Dec-17,WG,AS,Arsenic,6.066,mg/L,=,,,Y
48,Site 3,A-1,13-Dec-17,WS,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-4,28-Dec-17,WG,MG,Magnesium,32.95,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,MG,Magnesium,33.38,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,K,Potassium,85.72,mg/L,=,,,Y
48,Site 3,A-4,28-Dec-17,WG,K,Potassium,86.05,mg/L,=,,,Y
49,Site 2,P-3,8-Jan-18,WG,K,Potassium,3.48,mg/L,=,,,Y
47,Site 1,WL-8,15-Oct-18,WG,MG,Magnesium,31.27,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,CU,Copper,76.97,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,FE,Iron,1.022,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,MG,Magnesium,1194,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,K,Potassium,21.78,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,K,Potassium,21.82,mg/L,=,,,Y
47,Site 1,WL-8,13-Aug-18,WG,FE,Iron,0.187,mg/L,=,,,Y
47,Site 1,WL-8,13-Aug-18,WG,K,Potassium,33.73,mg/L,=,,,Y
47,Site 1,WL-8,13-Aug-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-8,13-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-8,13-Aug-18,WG,K,Potassium,29.91,mg/L,=,,,Y
47,Site 1,WL-8,13-Aug-18,WG,FE,Iron,2.171,mg/L,=,,,Y
47,Site 1,WL-8,13-Aug-18,WG,MG,Magnesium,51.18,mg/L,=,,,Y
47,Site 1,WL-1,17-Aug-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,17-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
47,Site 1,WL-1,17-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,WL-1,17-Aug-18,WG,K,Potassium,5.56,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,CU,Copper,0.041,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,2-Aug-18,WG,MG,Magnesium,22.37,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,K,Potassium,57.26,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,CU,Copper,0.078,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,FE,Iron,0.348,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,9-Aug-18,WG,CU,Copper,0.025,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,FE,Iron,1.386,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,MG,Magnesium,32.46,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,AS,Arsenic,2.831,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,AS,Arsenic,2.849,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,CU,Copper,0.038,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,MG,Magnesium,24.54,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,K,Potassium,65.86,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,K,Potassium,54.79,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,AS,Arsenic,3.678,mg/L,=,,,Y
48,Site 3,A-4,23-Aug-18,WG,MG,Magnesium,75.48,mg/L,=,,,Y
48,Site 3,A-4,29-Aug-18,WG,AS,Arsenic,2.6,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
48,Site 3,A-2,23-Aug-18,WG,MG,Magnesium,15.23,mg/L,=,,,Y
48,Site 3,A-2,23-Aug-18,WG,MG,Magnesium,16.42,mg/L,=,,,Y
48,Site 3,A-2,29-Aug-18,WG,CU,Copper,0.01,mg/L,=,,,Y
47,Site 1,WL-1,17-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,16-Aug-18,WG,CU,Copper,0.045,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,FE,Iron,0.171,mg/L,=,,,Y
48,Site 3,A-3,16-Aug-18,WG,K,Potassium,67.89,mg/L,=,,,Y
48,Site 3,A-3,23-Aug-18,WG,AS,Arsenic,2.255,mg/L,=,,,Y
48,Site 3,A-3,23-Aug-18,WG,AS,Arsenic,2.9,mg/L,=,,,Y
48,Site 3,A-3,23-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,23-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-3,23-Aug-18,WG,K,Potassium,58.76,mg/L,=,,,Y
48,Site 3,A-3,23-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,A-3,23-Aug-18,WG,FE,Iron,0.458,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,AS,Arsenic,2.28,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,CU,Copper,0.01,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,FE,Iron,0,mg/L,ND,0.006,,Y
48,Site 3,A-3,29-Aug-18,WG,MG,Magnesium,32.29,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,AS,Arsenic,3.16,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,CU,Copper,0.011,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,K,Potassium,29.5,mg/L,=,,,Y
48,Site 3,A-4,9-Aug-18,WG,AS,Arsenic,2.344,mg/L,=,,,Y
48,Site 3,A-4,9-Aug-18,WG,MG,Magnesium,110.9,mg/L,=,,,Y
48,Site 3,A-4,9-Aug-18,WG,K,Potassium,72.63,mg/L,=,,,Y
48,Site 3,A-2,2-Aug-18,WG,MG,Magnesium,14.45,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
48,Site 3,WL-4,24-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,WL-4,24-Aug-18,WG,MG,Magnesium,75.52,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,K,Potassium,43.47,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,CU,Copper,0.048,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,FE,Iron,22.09,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,AS,Arsenic,1.922,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,MG,Magnesium,30.17,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,MG,Magnesium,31.48,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,K,Potassium,79.78,mg/L,=,,,Y
48,Site 3,A-3,9-Aug-18,WG,K,Potassium,79.89,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,MG,Magnesium,77.35,mg/L,=,,,Y
48,Site 3,WL-4,24-Aug-18,WG,K,Potassium,43.91,mg/L,=,,,Y
47,Site 1,ML-1,7-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
49,Site 2,ML-23,16-Oct-18,WS,CU,Copper,77,mg/L,=,,,Y
49,Site 2,ML-23,16-Oct-18,WS,MG,Magnesium,1054,mg/L,=,,,Y
49,Site 2,WL-9,17-Oct-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,WL-1,17-Aug-18,WG,FE,Iron,0.056,mg/L,=,,,Y
47,Site 1,WL-1,17-Aug-18,WG,MG,Magnesium,5.271,mg/L,=,,,Y
47,Site 1,WL-1,17-Aug-18,WG,K,Potassium,5.66,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,AS,Arsenic,2.512,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,FE,Iron,0.965,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,K,Potassium,54.73,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,CU,Copper,0.03,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,MG,Magnesium,55.43,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,FE,Iron,1.32,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,MG,Magnesium,53.94,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,K,Potassium,60.34,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,CU,Copper,0.085,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,FE,Iron,1.325,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,K,Potassium,63.93,mg/L,=,,,Y
48,Site 3,A-4,23-Aug-18,WG,AS,Arsenic,2.219,mg/L,=,,,Y
48,Site 3,A-2,23-Aug-18,WG,AS,Arsenic,4.852,mg/L,=,,,Y
48,Site 3,A-3,2-Aug-18,WG,K,Potassium,79.46,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,K,Potassium,28.55,mg/L,=,,,Y
48,Site 3,A-3,29-Aug-18,WG,MG,Magnesium,33.27,mg/L,=,,,Y
48,Site 3,A-4,2-Aug-18,WG,CU,Copper,0.026,mg/L,=,,,Y
48,Site 3,A-5,17-Aug-18,WS,CU,Copper,0.054,mg/L,=,,,Y
48,Site 3,A-5,17-Aug-18,WS,FE,Iron,0,mg/L,ND,0.03,,Y
48,Site 3,A-5,17-Aug-18,WS,CU,Copper,0.237,mg/L,=,,,Y
48,Site 3,A-5,17-Aug-18,WS,FE,Iron,0.265,mg/L,=,,,Y
48,Site 3,A-5,17-Aug-18,WS,MG,Magnesium,10.31,mg/L,=,,,Y
48,Site 3,A-5,17-Aug-18,WS,K,Potassium,166.9,mg/L,=,,,Y
47,Site 1,ML-1,7-Aug-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-1,7-Aug-18,WG,MG,Magnesium,57.65,mg/L,=,,,Y
47,Site 1,ML-1,7-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-1,7-Aug-18,WG,MG,Magnesium,56.84,mg/L,=,,,Y
47,Site 1,ML-1,7-Aug-18,WG,K,Potassium,11.24,mg/L,=,,,Y
49,Site 2,WL-6,17-Oct-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
49,Site 2,WL-6,17-Oct-18,WG,CU,Copper,0.024,mg/L,=,,,Y
49,Site 2,WL-6,17-Oct-18,WG,FE,Iron,0.219,mg/L,=,,,Y
49,Site 2,WL-6,17-Oct-18,WG,MG,Magnesium,60.06,mg/L,=,,,Y
49,Site 2,WL-6,17-Oct-18,WG,MG,Magnesium,62.54,mg/L,=,,,Y
47,Site 1,ML-2,13-Aug-18,WG,AS,Arsenic,0,mg/L,ND,0.01,,Y
47,Site 1,ML-2,13-Aug-18,WG,CU,Copper,0.006,mg/L,=,,,Y
47,Site 1,ML-2,13-Aug-18,WG,FE,Iron,0,mg/L,ND,0.03,,Y
47,Site 1,ML-2,13-Aug-18,WG,MG,Magnesium,62.53,mg/L,=,,,Y
47,Site 1,ML-2,13-Aug-18,WG,K,Potassium,22.18,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,CU,Copper,0.081,mg/L,=,,,Y
48,Site 3,A-4,16-Aug-18,WG,MG,Magnesium,54.2,mg/L,=,,,Y
48,Site 3,A-4,23-Aug-18,WG,AS,Arsenic,3.329,mg/L,=,,,Y
48,Site 3,A-4,23-Aug-18,WG,FE,Iron,0.957,mg/L,=,,,Y
48,Site 3,A-4,23-Aug-18,WG,CU,Copper,0,mg/L,ND,0.003,,Y
